,Date Created,Tweet Count,News Source,Tweet Text,Compound Score,Positive Score,Negative Score,Neutral Score
132,Wed Jan 03 12:00:01 +0000 2018,33,CBS,"The new year of new episodes continues tonight with all-new episodes of #AmazingRace, #SEALTeam and #CriminalMinds… https://t.co/bwhNhQgsFC",0.0,0.0,1.0,0.0
133,Wed Jan 03 00:47:26 +0000 2018,34,CBS,"RT @BullCBS: Tonight, can #Bull prove that a teen accused of robbing a jewelry store isn't responsible for the crime? Tune in at 9/8c or st…",-0.7692,0.0,0.733,0.267
134,Tue Jan 02 22:41:51 +0000 2018,35,CBS,It's your last chance to choose the pro football player with the best off-the-field talent! Vote now to decide who… https://t.co/6DjwqU0MB9,0.8516,0.34,0.66,0.0
135,Tue Jan 02 08:00:03 +0000 2018,36,CBS,"New year, new episodes -- all week long! It kicks off with an all-new #NCIS, #Bull and #NCISNOLA tonight starting a… https://t.co/bcmAaUQJtf",0.0,0.0,1.0,0.0
136,Mon Jan 01 01:16:12 +0000 2018,37,CBS,"Due to #NFL football games overrun, revised start times &amp; lineup for Eastern/Central Time Zones Only:
#60Minutes 8:… https://t.co/rqOYbM5j0h",0.0,0.0,1.0,0.0
137,Sun Dec 31 14:37:05 +0000 2017,38,CBS,Get ready for football! Stream NFL on CBS today with #CBSAllAccess. Try 1 month FREE with promo code BINGE (not ava… https://t.co/NEntvW7QHd,0.7798,0.264,0.736,0.0
138,Sat Dec 30 20:25:20 +0000 2017,39,CBS,"RT @NoActivityCBS: All season nothing's happened. Now prepare for activity. Stream the #NoActivity season finale Sunday, Dec 31 on CBS All…",0.0,0.0,1.0,0.0
139,Sat Dec 30 20:24:58 +0000 2017,40,CBS,RT @startrekcbs: Find out what happens when you boldly go too far. #StarTrekDiscovery continues January 7 on CBS All Access: https://t.co/f…,0.3612,0.116,0.884,0.0
140,Sat Jan 06 20:05:17 +0000 2018,41,CBS,"RT @debrabirnbaum: .@ShawnRyanTV: To me, being on CBS is the opposite of preaching to the choir. #TCA18",0.0,0.0,1.0,0.0
141,Sat Jan 06 19:04:08 +0000 2018,42,CBS,RT @LivinBiblically: “The truth is it somehow gorgeously straddles both sides...I have had friends come from all different walks of life an…,0.8271,0.314,0.686,0.0
142,Sat Jan 06 19:03:38 +0000 2018,43,CBS,RT @instinctcbs: “This is a crime show where at the end you’re not reminded of how miserable things are in the world right now…You feel sat…,-0.7717,0.0,0.774,0.226
143,Sat Jan 06 00:37:55 +0000 2018,44,CBS,"RT @startrekcbs: Star Trek has touched the lives of generations of fans, including the cast and writers of #StarTrekDiscovery. What's your…",0.0,0.0,1.0,0.0
144,Sat Jan 06 00:30:53 +0000 2018,45,CBS,#StrangeAngel has found its leading man! Jack Reynor will star as famed rocket engineer Jack Parsons in the upcomin… https://t.co/sHkSKABGfd,0.0,0.0,1.0,0.0
145,Fri Jan 05 18:30:42 +0000 2018,46,CBS,"The streak of new episodes continues! Watch new episodes of #MacGyver, #H50 &amp; #BlueBloods tonight starting at 8/7c.… https://t.co/xs2vbVqBJZ",0.0,0.0,1.0,0.0
146,Fri Jan 05 16:05:58 +0000 2018,47,CBS,"RT @CBSTweet: #CBSRatingsNews: CBS Sweeps Fourth Quarter Ratings in Daytime, Primetime and Late Night for the First Time Since 2009 https:/…",0.0,0.0,1.0,0.0
147,Thu Jan 04 23:13:02 +0000 2018,48,CBS,"New year, new episodes! Don't miss all-new episodes of @BigBangTheory, @YoungSheldon, @MomCBS, @LifeInPiecesCBS, an… https://t.co/COf6Qg8Mz1",0.1867,0.11,0.89,0.0
148,Thu Jan 04 14:43:09 +0000 2018,49,CBS,"Current nominees @LadyGaga, @LittleBigTown, @Pink, Childish Gambino and more will perform live at the #GRAMMYs, Jan… https://t.co/PlLMasNPwD",-0.296,0.0,0.879,0.121
149,Wed Jan 03 20:33:09 +0000 2018,50,CBS,"RT @startrekcbs: From Airiam to Zefram Cochrane, #StarTrekDiscovery features fascinating new concepts along with classic references. What's…",0.5423,0.179,0.821,0.0
150,Wed Jan 03 19:51:15 +0000 2018,51,CBS,Torres and Bishop went undercover as a criminal couple on the latest episode of #NCIS. Catch up now:… https://t.co/1iTEneHyJS,-0.5267,0.0,0.833,0.167
151,Wed Jan 03 15:00:05 +0000 2018,52,CBS,Do you know all the nominees for Artist Of The Year? Get familiar with this year's GRAMMY® Award nominees ahead of… https://t.co/UQa8Mu9PUV,0.5423,0.143,0.857,0.0
152,Wed Jan 03 12:00:01 +0000 2018,53,CBS,"The new year of new episodes continues tonight with all-new episodes of #AmazingRace, #SEALTeam and #CriminalMinds… https://t.co/bwhNhQgsFC",0.0,0.0,1.0,0.0
153,Wed Jan 03 00:47:26 +0000 2018,54,CBS,"RT @BullCBS: Tonight, can #Bull prove that a teen accused of robbing a jewelry store isn't responsible for the crime? Tune in at 9/8c or st…",-0.7692,0.0,0.733,0.267
154,Tue Jan 02 22:41:51 +0000 2018,55,CBS,It's your last chance to choose the pro football player with the best off-the-field talent! Vote now to decide who… https://t.co/6DjwqU0MB9,0.8516,0.34,0.66,0.0
155,Tue Jan 02 08:00:03 +0000 2018,56,CBS,"New year, new episodes -- all week long! It kicks off with an all-new #NCIS, #Bull and #NCISNOLA tonight starting a… https://t.co/bcmAaUQJtf",0.0,0.0,1.0,0.0
156,Mon Jan 01 01:16:12 +0000 2018,57,CBS,"Due to #NFL football games overrun, revised start times &amp; lineup for Eastern/Central Time Zones Only:
#60Minutes 8:… https://t.co/rqOYbM5j0h",0.0,0.0,1.0,0.0
157,Sun Dec 31 14:37:05 +0000 2017,58,CBS,Get ready for football! Stream NFL on CBS today with #CBSAllAccess. Try 1 month FREE with promo code BINGE (not ava… https://t.co/NEntvW7QHd,0.7798,0.264,0.736,0.0
158,Sat Dec 30 20:25:20 +0000 2017,59,CBS,"RT @NoActivityCBS: All season nothing's happened. Now prepare for activity. Stream the #NoActivity season finale Sunday, Dec 31 on CBS All…",0.0,0.0,1.0,0.0
159,Sat Dec 30 20:24:58 +0000 2017,60,CBS,RT @startrekcbs: Find out what happens when you boldly go too far. #StarTrekDiscovery continues January 7 on CBS All Access: https://t.co/f…,0.3612,0.116,0.884,0.0
160,Sat Jan 06 20:05:17 +0000 2018,61,CBS,"RT @debrabirnbaum: .@ShawnRyanTV: To me, being on CBS is the opposite of preaching to the choir. #TCA18",0.0,0.0,1.0,0.0
161,Sat Jan 06 19:04:08 +0000 2018,62,CBS,RT @LivinBiblically: “The truth is it somehow gorgeously straddles both sides...I have had friends come from all different walks of life an…,0.8271,0.314,0.686,0.0
162,Sat Jan 06 19:03:38 +0000 2018,63,CBS,RT @instinctcbs: “This is a crime show where at the end you’re not reminded of how miserable things are in the world right now…You feel sat…,-0.7717,0.0,0.774,0.226
163,Sat Jan 06 00:37:55 +0000 2018,64,CBS,"RT @startrekcbs: Star Trek has touched the lives of generations of fans, including the cast and writers of #StarTrekDiscovery. What's your…",0.0,0.0,1.0,0.0
164,Sat Jan 06 00:30:53 +0000 2018,65,CBS,#StrangeAngel has found its leading man! Jack Reynor will star as famed rocket engineer Jack Parsons in the upcomin… https://t.co/sHkSKABGfd,0.0,0.0,1.0,0.0
165,Fri Jan 05 18:30:42 +0000 2018,66,CBS,"The streak of new episodes continues! Watch new episodes of #MacGyver, #H50 &amp; #BlueBloods tonight starting at 8/7c.… https://t.co/xs2vbVqBJZ",0.0,0.0,1.0,0.0
166,Fri Jan 05 16:05:58 +0000 2018,67,CBS,"RT @CBSTweet: #CBSRatingsNews: CBS Sweeps Fourth Quarter Ratings in Daytime, Primetime and Late Night for the First Time Since 2009 https:/…",0.0,0.0,1.0,0.0
167,Thu Jan 04 23:13:02 +0000 2018,68,CBS,"New year, new episodes! Don't miss all-new episodes of @BigBangTheory, @YoungSheldon, @MomCBS, @LifeInPiecesCBS, an… https://t.co/COf6Qg8Mz1",0.1867,0.11,0.89,0.0
168,Thu Jan 04 14:43:09 +0000 2018,69,CBS,"Current nominees @LadyGaga, @LittleBigTown, @Pink, Childish Gambino and more will perform live at the #GRAMMYs, Jan… https://t.co/PlLMasNPwD",-0.296,0.0,0.879,0.121
169,Wed Jan 03 20:33:09 +0000 2018,70,CBS,"RT @startrekcbs: From Airiam to Zefram Cochrane, #StarTrekDiscovery features fascinating new concepts along with classic references. What's…",0.5423,0.179,0.821,0.0
170,Wed Jan 03 19:51:15 +0000 2018,71,CBS,Torres and Bishop went undercover as a criminal couple on the latest episode of #NCIS. Catch up now:… https://t.co/1iTEneHyJS,-0.5267,0.0,0.833,0.167
171,Wed Jan 03 15:00:05 +0000 2018,72,CBS,Do you know all the nominees for Artist Of The Year? Get familiar with this year's GRAMMY® Award nominees ahead of… https://t.co/UQa8Mu9PUV,0.5423,0.143,0.857,0.0
172,Wed Jan 03 12:00:01 +0000 2018,73,CBS,"The new year of new episodes continues tonight with all-new episodes of #AmazingRace, #SEALTeam and #CriminalMinds… https://t.co/bwhNhQgsFC",0.0,0.0,1.0,0.0
173,Wed Jan 03 00:47:26 +0000 2018,74,CBS,"RT @BullCBS: Tonight, can #Bull prove that a teen accused of robbing a jewelry store isn't responsible for the crime? Tune in at 9/8c or st…",-0.7692,0.0,0.733,0.267
174,Tue Jan 02 22:41:51 +0000 2018,75,CBS,It's your last chance to choose the pro football player with the best off-the-field talent! Vote now to decide who… https://t.co/6DjwqU0MB9,0.8516,0.34,0.66,0.0
175,Tue Jan 02 08:00:03 +0000 2018,76,CBS,"New year, new episodes -- all week long! It kicks off with an all-new #NCIS, #Bull and #NCISNOLA tonight starting a… https://t.co/bcmAaUQJtf",0.0,0.0,1.0,0.0
176,Mon Jan 01 01:16:12 +0000 2018,77,CBS,"Due to #NFL football games overrun, revised start times &amp; lineup for Eastern/Central Time Zones Only:
#60Minutes 8:… https://t.co/rqOYbM5j0h",0.0,0.0,1.0,0.0
177,Sun Dec 31 14:37:05 +0000 2017,78,CBS,Get ready for football! Stream NFL on CBS today with #CBSAllAccess. Try 1 month FREE with promo code BINGE (not ava… https://t.co/NEntvW7QHd,0.7798,0.264,0.736,0.0
178,Sat Dec 30 20:25:20 +0000 2017,79,CBS,"RT @NoActivityCBS: All season nothing's happened. Now prepare for activity. Stream the #NoActivity season finale Sunday, Dec 31 on CBS All…",0.0,0.0,1.0,0.0
179,Sat Dec 30 20:24:58 +0000 2017,80,CBS,RT @startrekcbs: Find out what happens when you boldly go too far. #StarTrekDiscovery continues January 7 on CBS All Access: https://t.co/f…,0.3612,0.116,0.884,0.0
180,Sat Jan 06 20:05:17 +0000 2018,81,CBS,"RT @debrabirnbaum: .@ShawnRyanTV: To me, being on CBS is the opposite of preaching to the choir. #TCA18",0.0,0.0,1.0,0.0
181,Sat Jan 06 19:04:08 +0000 2018,82,CBS,RT @LivinBiblically: “The truth is it somehow gorgeously straddles both sides...I have had friends come from all different walks of life an…,0.8271,0.314,0.686,0.0
182,Sat Jan 06 19:03:38 +0000 2018,83,CBS,RT @instinctcbs: “This is a crime show where at the end you’re not reminded of how miserable things are in the world right now…You feel sat…,-0.7717,0.0,0.774,0.226
183,Sat Jan 06 00:37:55 +0000 2018,84,CBS,"RT @startrekcbs: Star Trek has touched the lives of generations of fans, including the cast and writers of #StarTrekDiscovery. What's your…",0.0,0.0,1.0,0.0
184,Sat Jan 06 00:30:53 +0000 2018,85,CBS,#StrangeAngel has found its leading man! Jack Reynor will star as famed rocket engineer Jack Parsons in the upcomin… https://t.co/sHkSKABGfd,0.0,0.0,1.0,0.0
185,Fri Jan 05 18:30:42 +0000 2018,86,CBS,"The streak of new episodes continues! Watch new episodes of #MacGyver, #H50 &amp; #BlueBloods tonight starting at 8/7c.… https://t.co/xs2vbVqBJZ",0.0,0.0,1.0,0.0
186,Fri Jan 05 16:05:58 +0000 2018,87,CBS,"RT @CBSTweet: #CBSRatingsNews: CBS Sweeps Fourth Quarter Ratings in Daytime, Primetime and Late Night for the First Time Since 2009 https:/…",0.0,0.0,1.0,0.0
187,Thu Jan 04 23:13:02 +0000 2018,88,CBS,"New year, new episodes! Don't miss all-new episodes of @BigBangTheory, @YoungSheldon, @MomCBS, @LifeInPiecesCBS, an… https://t.co/COf6Qg8Mz1",0.1867,0.11,0.89,0.0
188,Thu Jan 04 14:43:09 +0000 2018,89,CBS,"Current nominees @LadyGaga, @LittleBigTown, @Pink, Childish Gambino and more will perform live at the #GRAMMYs, Jan… https://t.co/PlLMasNPwD",-0.296,0.0,0.879,0.121
189,Wed Jan 03 20:33:09 +0000 2018,90,CBS,"RT @startrekcbs: From Airiam to Zefram Cochrane, #StarTrekDiscovery features fascinating new concepts along with classic references. What's…",0.5423,0.179,0.821,0.0
190,Wed Jan 03 19:51:15 +0000 2018,91,CBS,Torres and Bishop went undercover as a criminal couple on the latest episode of #NCIS. Catch up now:… https://t.co/1iTEneHyJS,-0.5267,0.0,0.833,0.167
191,Wed Jan 03 15:00:05 +0000 2018,92,CBS,Do you know all the nominees for Artist Of The Year? Get familiar with this year's GRAMMY® Award nominees ahead of… https://t.co/UQa8Mu9PUV,0.5423,0.143,0.857,0.0
192,Wed Jan 03 12:00:01 +0000 2018,93,CBS,"The new year of new episodes continues tonight with all-new episodes of #AmazingRace, #SEALTeam and #CriminalMinds… https://t.co/bwhNhQgsFC",0.0,0.0,1.0,0.0
193,Wed Jan 03 00:47:26 +0000 2018,94,CBS,"RT @BullCBS: Tonight, can #Bull prove that a teen accused of robbing a jewelry store isn't responsible for the crime? Tune in at 9/8c or st…",-0.7692,0.0,0.733,0.267
194,Tue Jan 02 22:41:51 +0000 2018,95,CBS,It's your last chance to choose the pro football player with the best off-the-field talent! Vote now to decide who… https://t.co/6DjwqU0MB9,0.8516,0.34,0.66,0.0
195,Tue Jan 02 08:00:03 +0000 2018,96,CBS,"New year, new episodes -- all week long! It kicks off with an all-new #NCIS, #Bull and #NCISNOLA tonight starting a… https://t.co/bcmAaUQJtf",0.0,0.0,1.0,0.0
196,Mon Jan 01 01:16:12 +0000 2018,97,CBS,"Due to #NFL football games overrun, revised start times &amp; lineup for Eastern/Central Time Zones Only:
#60Minutes 8:… https://t.co/rqOYbM5j0h",0.0,0.0,1.0,0.0
197,Sun Dec 31 14:37:05 +0000 2017,98,CBS,Get ready for football! Stream NFL on CBS today with #CBSAllAccess. Try 1 month FREE with promo code BINGE (not ava… https://t.co/NEntvW7QHd,0.7798,0.264,0.736,0.0
198,Sat Dec 30 20:25:20 +0000 2017,99,CBS,"RT @NoActivityCBS: All season nothing's happened. Now prepare for activity. Stream the #NoActivity season finale Sunday, Dec 31 on CBS All…",0.0,0.0,1.0,0.0
199,Sat Dec 30 20:24:58 +0000 2017,100,CBS,RT @startrekcbs: Find out what happens when you boldly go too far. #StarTrekDiscovery continues January 7 on CBS All Access: https://t.co/f…,0.3612,0.116,0.884,0.0
200,Sun Jan 07 04:32:43 +0000 2018,1,CNN,"It takes 300 people, 12,000 parts and a year to make a single Steinway &amp; Sons piano. Here’s how the pianos are made… https://t.co/F9wPh0n4wl",0.0,0.0,1.0,0.0
201,Sun Jan 07 04:00:19 +0000 2018,2,CNN,President Trump is expected to attend the college football national championship https://t.co/FcbSkjDIPR https://t.co/d9X99hW2IB,0.4404,0.195,0.805,0.0
202,Sun Jan 07 03:31:09 +0000 2018,3,CNN,Ripple's recent price spike has made it the second most valuable cryptocurrency after bitcoin. Here's how it works… https://t.co/iap2wkrr8d,0.5256,0.159,0.841,0.0
203,Sun Jan 07 03:00:21 +0000 2018,4,CNN,"Democratic mega-donor and billionaire environmentalist Tom Steyer has purchased a copy of ""Fire and Fury"" for every… https://t.co/WuZurYb7fs",-0.7269,0.0,0.711,0.289
204,Sun Jan 07 02:32:08 +0000 2018,5,CNN,This is what subzero temperature looks like https://t.co/BT8H3eMVq8 https://t.co/F0Mm0KY4DN,0.3612,0.238,0.762,0.0
205,Sun Jan 07 02:00:23 +0000 2018,6,CNN,"Former White House chief strategist Steve Bannon was going to attack ""Fire and Fury"" author Michael Wolff over quot… https://t.co/6CfJROgVYy",-0.8481,0.0,0.649,0.351
206,Sun Jan 07 01:30:20 +0000 2018,7,CNN,Taco Bell is planning to roll out $1 nacho fries — with a side of cheese sauce https://t.co/0aketnp0VB https://t.co/7xfnNYoyL2,0.0,0.0,1.0,0.0
207,Sun Jan 07 01:01:10 +0000 2018,8,CNN,Part of the Nashville skyline disappears as the former Centennial Tower and LifeWay building falls in a scheduled i… https://t.co/DgOnxzSkZw,-0.34,0.0,0.882,0.118
208,Sun Jan 07 00:31:05 +0000 2018,9,CNN,This is why we just can't quit Hillary Clinton https://t.co/NZ0o4xutSR (via @CNNOpinion) https://t.co/UrI8LlNCNS,0.0,0.0,1.0,0.0
209,Sun Jan 07 00:00:12 +0000 2018,10,CNN,More White House officials were involved in an effort to pressure Attorney General Jeff Sessions to not recuse hims… https://t.co/MtxjFAQ0Ae,-0.296,0.0,0.896,0.104
210,Sat Jan 06 23:30:25 +0000 2018,11,CNN,"Eating fish improves kids' IQ scores and sleep, a new study says https://t.co/8iB0etPZON https://t.co/nBUp2rXM6K",0.4215,0.189,0.811,0.0
211,Sat Jan 06 23:00:06 +0000 2018,12,CNN,Ex-astronaut John Young has died at age 87. He walked on the moon and commanded the first space shuttle flight.… https://t.co/OYAKxSLNnx,-0.5574,0.0,0.847,0.153
212,Sat Jan 06 22:45:04 +0000 2018,13,CNN,Should Democrats shake President Trump's hand and make this deal? https://t.co/O7Gv0CGthy (via @CNNOpinion) https://t.co/QtUP7mHJZ2,0.3612,0.189,0.71,0.101
213,Sat Jan 06 22:30:15 +0000 2018,14,CNN,Judge allows lawsuit against CBS by brother of JonBenét Ramsey to proceed https://t.co/5WW0Y8iYYC https://t.co/bzlx9IbKhd,-0.2263,0.0,0.872,0.128
214,Sat Jan 06 22:17:22 +0000 2018,15,CNN,Former Republican congressman Ron Paul blasts Attorney General Jeff Sessions' decision to rescind the Obama-era pol… https://t.co/sQeKBD9sS3,0.0,0.0,1.0,0.0
215,Sat Jan 06 22:00:11 +0000 2018,16,CNN,"Tech executive raises $100,000 for Roy Moore accuser after a fire destroyed her home this week… https://t.co/X2bOSMJHez",-0.6808,0.0,0.714,0.286
216,Sat Jan 06 21:45:06 +0000 2018,17,CNN,A perennial southern powerhouse playing another perennial southern powerhouse in a stadium that looks like a cavern… https://t.co/dB9vHbth9h,0.5106,0.249,0.751,0.0
217,Sat Jan 06 21:30:06 +0000 2018,18,CNN,President Trump defends his sanity amid questions about his mental state https://t.co/uXcq1rnZA7 https://t.co/TDZruiLoNn,0.0,0.0,1.0,0.0
218,Sat Jan 06 21:15:08 +0000 2018,19,CNN,These are 6 tech trends to watch at this year's International Consumer Electronics Show https://t.co/L1ikeGeajG https://t.co/kdax92hIKU,0.0,0.0,1.0,0.0
219,Sat Jan 06 21:00:06 +0000 2018,20,CNN,President Trump says he's open to talking with North Korean leader Kim Jong Un https://t.co/22PUjttm7e https://t.co/iAoJgvsKS6,0.0,0.0,1.0,0.0
220,Sun Jan 07 04:32:43 +0000 2018,21,CNN,"It takes 300 people, 12,000 parts and a year to make a single Steinway &amp; Sons piano. Here’s how the pianos are made… https://t.co/F9wPh0n4wl",0.0,0.0,1.0,0.0
221,Sun Jan 07 04:00:19 +0000 2018,22,CNN,President Trump is expected to attend the college football national championship https://t.co/FcbSkjDIPR https://t.co/d9X99hW2IB,0.4404,0.195,0.805,0.0
222,Sun Jan 07 03:31:09 +0000 2018,23,CNN,Ripple's recent price spike has made it the second most valuable cryptocurrency after bitcoin. Here's how it works… https://t.co/iap2wkrr8d,0.5256,0.159,0.841,0.0
223,Sun Jan 07 03:00:21 +0000 2018,24,CNN,"Democratic mega-donor and billionaire environmentalist Tom Steyer has purchased a copy of ""Fire and Fury"" for every… https://t.co/WuZurYb7fs",-0.7269,0.0,0.711,0.289
224,Sun Jan 07 02:32:08 +0000 2018,25,CNN,This is what subzero temperature looks like https://t.co/BT8H3eMVq8 https://t.co/F0Mm0KY4DN,0.3612,0.238,0.762,0.0
225,Sun Jan 07 02:00:23 +0000 2018,26,CNN,"Former White House chief strategist Steve Bannon was going to attack ""Fire and Fury"" author Michael Wolff over quot… https://t.co/6CfJROgVYy",-0.8481,0.0,0.649,0.351
226,Sun Jan 07 01:30:20 +0000 2018,27,CNN,Taco Bell is planning to roll out $1 nacho fries — with a side of cheese sauce https://t.co/0aketnp0VB https://t.co/7xfnNYoyL2,0.0,0.0,1.0,0.0
227,Sun Jan 07 01:01:10 +0000 2018,28,CNN,Part of the Nashville skyline disappears as the former Centennial Tower and LifeWay building falls in a scheduled i… https://t.co/DgOnxzSkZw,-0.34,0.0,0.882,0.118
228,Sun Jan 07 00:31:05 +0000 2018,29,CNN,This is why we just can't quit Hillary Clinton https://t.co/NZ0o4xutSR (via @CNNOpinion) https://t.co/UrI8LlNCNS,0.0,0.0,1.0,0.0
229,Sun Jan 07 00:00:12 +0000 2018,30,CNN,More White House officials were involved in an effort to pressure Attorney General Jeff Sessions to not recuse hims… https://t.co/MtxjFAQ0Ae,-0.296,0.0,0.896,0.104
